723|723-20211211032500|20211211|0325|0045||||||||||||||||||||| 
723|723-20211211041000|20211211|0410|0050||||||||||||||||||||| 
723|723-20211211050000|20211211|0500|0055||||||||||||||||||||| 
723|723-20211211055500|20211211|0555|0100||||||||||||||||||||| 
723|723-20211211065500|20211211|0655|0100||||||||||||||||||||| 
723|723-20211211075500|20211211|0755|0050||||||||||||||||||||| 
723|723-20211211084500|20211211|0845|0110||||||||||||||||||||| 
723|723-20211211095500|20211211|0955|0110||||||||||||||||||||| 
723|723-20211211110500|20211211|1105|0100||||||||||||||||||||| 
723|723-20211211120500|20211211|1205|0055||||||||||||||||||||| 
723|723-20211211130000|20211211|1300|0055||||||||||||||||||||| 
723|723-20211211135500|20211211|1355|0055||||||||||||||||||||| 
723|723-20211211145000|20211211|1450|0105||||||||||||||||||||| 
723|723-20211211155500|20211211|1555|0105||||||||||||||||||||| 
723|723-20211211170000|20211211|1700|0100||||||||||||||||||||| 
723|723-20211211180000|20211211|1800|0100||||||||||||||||||||| 
723|723-20211211190000|20211211|1900|0100||||||||||||||||||||| 
723|723-20211211200000|20211211|2000|0100||||||||||||||||||||| 
723|723-20211211210000|20211211|2100|0100||||||||||||||||||||| 
723|723-20211211220000|20211211|2200|0100||||||||||||||||||||| 
723|723-20211211230000|20211211|2300|0055||||||||||||||||||||| 
723|723-20211211235500|20211211|2355|0055||||||||||||||||||||| 
723|723-20211212005000|20211212|0050|0200||||||||||||||||||||| 
723|723-20211212025000|20211212|0250|0030||||||||||||||||||||| 
723|723-20211212032000|20211212|0320|0050||||||||||||||||||||| 
723|723-20211212041000|20211212|0410|0055||||||||||||||||||||| 
723|723-20211212050500|20211212|0505|0050||||||||||||||||||||| 
723|723-20211212055500|20211212|0555|0100||||||||||||||||||||| 
723|723-20211212065500|20211212|0655|0100||||||||||||||||||||| 
723|723-20211212075500|20211212|0755|0050||||||||||||||||||||| 
723|723-20211212084500|20211212|0845|0110||||||||||||||||||||| 
723|723-20211212095500|20211212|0955|0110||||||||||||||||||||| 
723|723-20211212110500|20211212|1105|0055||||||||||||||||||||| 
723|723-20211212120000|20211212|1200|0100||||||||||||||||||||| 
723|723-20211212130000|20211212|1300|0055||||||||||||||||||||| 
723|723-20211212135500|20211212|1355|0055||||||||||||||||||||| 
723|723-20211212145000|20211212|1450|0105||||||||||||||||||||| 
723|723-20211212155500|20211212|1555|0105||||||||||||||||||||| 
723|723-20211212170000|20211212|1700|0100||||||||||||||||||||| 
723|723-20211212180000|20211212|1800|0100||||||||||||||||||||| 
723|723-20211212190000|20211212|1900|0100||||||||||||||||||||| 
723|723-20211212200000|20211212|2000|0100||||||||||||||||||||| 
723|723-20211212210000|20211212|2100|0100||||||||||||||||||||| 
723|723-20211212220000|20211212|2200|0100||||||||||||||||||||| 
723|723-20211212230000|20211212|2300|0050||||||||||||||||||||| 
723|723-20211212235000|20211212|2350|0100||||||||||||||||||||| 
723|723-20211213005000|20211213|0050|0120||||||||||||||||||||| 
723|723-20211213021000|20211213|0210|0110||||||||||||||||||||| 
723|723-20211213032000|20211213|0320|0050||||||||||||||||||||| 
723|723-20211213041000|20211213|0410|0050||||||||||||||||||||| 
723|723-20211213050000|20211213|0500|0050||||||||||||||||||||| 
723|723-20211213055000|20211213|0550|0110||||||||||||||||||||| 
723|723-20211213070000|20211213|0700|0100||||||||||||||||||||| 
723|723-20211213080000|20211213|0800|0100||||||||||||||||||||| 
723|723-20211213090000|20211213|0900|0105||||||||||||||||||||| 
723|723-20211213100500|20211213|1005|0105||||||||||||||||||||| 
723|723-20211213111000|20211213|1110|0055||||||||||||||||||||| 
723|723-20211213120500|20211213|1205|0050||||||||||||||||||||| 
723|723-20211213125500|20211213|1255|0110||||||||||||||||||||| 
730|730-20150903220000|20150903|2200|0800||||||||||||||||||||| 
730|730-20150904060000|20150904|0600|0800||||||||||||||||||||| 
730|730-20150904140000|20150904|1400|0800||||||||||||||||||||| 
730|730-20150904220000|20150904|2200|0800||||||||||||||||||||| 
730|730-20150905060000|20150905|0600|0800||||||||||||||||||||| 
730|730-20150905140000|20150905|1400|0800||||||||||||||||||||| 
730|730-20150905220000|20150905|2200|0800||||||||||||||||||||| 
730|730-20150906060000|20150906|0600|0800||||||||||||||||||||| 
730|730-20150906140000|20150906|1400|0800||||||||||||||||||||| 
730|730-20150906220000|20150906|2200|0800||||||||||||||||||||| 
730|730-20150907060000|20150907|0600|0800||||||||||||||||||||| 
730|730-20150907140000|20150907|1400|0800||||||||||||||||||||| 
730|730-20150907220000|20150907|2200|0800||||||||||||||||||||| 
730|730-20150908060000|20150908|0600|0800||||||||||||||||||||| 
730|730-20150908140000|20150908|1400|0800||||||||||||||||||||| 
730|730-20150908220000|20150908|2200|0800||||||||||||||||||||| 
730|730-20150909060000|20150909|0600|0800||||||||||||||||||||| 
730|730-20150909140000|20150909|1400|0800||||||||||||||||||||| 
730|730-20150909220000|20150909|2200|0800||||||||||||||||||||| 
730|730-20150910060000|20150910|0600|0800||||||||||||||||||||| 
730|730-20150910140000|20150910|1400|0800||||||||||||||||||||| 
730|730-20150910220000|20150910|2200|0800||||||||||||||||||||| 
730|730-20150911060000|20150911|0600|0800||||||||||||||||||||| 
730|730-20150911140000|20150911|1400|0800||||||||||||||||||||| 
730|730-20150911220000|20150911|2200|0800||||||||||||||||||||| 
730|730-20150912060000|20150912|0600|0800||||||||||||||||||||| 
730|730-20150912140000|20150912|1400|0800||||||||||||||||||||| 
730|730-20150912220000|20150912|2200|0800||||||||||||||||||||| 
730|730-20150913060000|20150913|0600|0800||||||||||||||||||||| 
730|730-20150913140000|20150913|1400|0800||||||||||||||||||||| 
730|730-20150913220000|20150913|2200|0800||||||||||||||||||||| 
730|730-20150914060000|20150914|0600|0800||||||||||||||||||||| 
730|730-20150914140000|20150914|1400|0800||||||||||||||||||||| 
730|730-20150914220000|20150914|2200|0800||||||||||||||||||||| 
730|730-20150915060000|20150915|0600|0800||||||||||||||||||||| 
730|730-20150915140000|20150915|1400|0800||||||||||||||||||||| 
730|730-20150915220000|20150915|2200|0800||||||||||||||||||||| 
730|730-20150916060000|20150916|0600|0800||||||||||||||||||||| 
730|730-20150916140000|20150916|1400|0800||||||||||||||||||||| 
730|730-20150916220000|20150916|2200|0800||||||||||||||||||||| 
730|730-20150917060000|20150917|0600|0800||||||||||||||||||||| 
730|730-20150917140000|20150917|1400|0800||||||||||||||||||||| 
730|730-20150917220000|20150917|2200|0800||||||||||||||||||||| 
730|730-20150918060000|20150918|0600|0800||||||||||||||||||||| 
730|730-20150918140000|20150918|1400|0800||||||||||||||||||||| 
730|730-20150918220000|20150918|2200|0800||||||||||||||||||||| 
730|730-20150919060000|20150919|0600|0800||||||||||||||||||||| 
730|730-20150919140000|20150919|1400|0800||||||||||||||||||||| 
730|730-20150919220000|20150919|2200|0800||||||||||||||||||||| 
730|730-20150920060000|20150920|0600|0800||||||||||||||||||||| 
730|730-20150920140000|20150920|1400|0800||||||||||||||||||||| 
730|730-20150920220000|20150920|2200|0800||||||||||||||||||||| 
730|730-20150921060000|20150921|0600|0800||||||||||||||||||||| 
730|730-20150921140000|20150921|1400|0800||||||||||||||||||||| 
1722|1722-20211205133000|20211205|1330|0800||||||||||||||||||||| 
1722|1722-20211205213000|20211205|2130|0800||||||||||||||||||||| 
1722|1722-20211206053000|20211206|0530|0130||||||||||||||||||||| 
1722|1722-20211206070000|20211206|0700|0030||||||||||||||||||||| 
1722|1722-20211206073000|20211206|0730|0030||||||||||||||||||||| 
1722|1722-20211206080000|20211206|0800|0100||||||||||||||||||||| 
1722|1722-20211206090000|20211206|0900|0020||||||||||||||||||||| 
1722|1722-20211206092000|20211206|0920|0040||||||||||||||||||||| 
1722|1722-20211206100000|20211206|1000|0300||||||||||||||||||||| 
1722|1722-20211206130000|20211206|1300|0100||||||||||||||||||||| 
1722|1722-20211206140000|20211206|1400|0030||||||||||||||||||||| 
1722|1722-20211206143000|20211206|1430|0130||||||||||||||||||||| 
1722|1722-20211206160000|20211206|1600|0100||||||||||||||||||||| 
1722|1722-20211206170000|20211206|1700|0100||||||||||||||||||||| 
1722|1722-20211206180000|20211206|1800|0100||||||||||||||||||||| 
1722|1722-20211206190000|20211206|1900|0030||||||||||||||||||||| 
1722|1722-20211206193000|20211206|1930|0025||||||||||||||||||||| 
1722|1722-20211206195500|20211206|1955|0135||||||||||||||||||||| 
1722|1722-20211206213000|20211206|2130|0030||||||||||||||||||||| 
1722|1722-20211206220000|20211206|2200|0030||||||||||||||||||||| 
1722|1722-20211206223000|20211206|2230|0130||||||||||||||||||||| 
1722|1722-20211207000000|20211207|0000|0100||||||||||||||||||||| 
1722|1722-20211207010000|20211207|0100|0430||||||||||||||||||||| 
1722|1722-20211207053000|20211207|0530|0130||||||||||||||||||||| 
1722|1722-20211207070000|20211207|0700|0030||||||||||||||||||||| 
1722|1722-20211207073000|20211207|0730|0030||||||||||||||||||||| 
1722|1722-20211207080000|20211207|0800|0100||||||||||||||||||||| 
1722|1722-20211207090000|20211207|0900|0020||||||||||||||||||||| 
1722|1722-20211207092000|20211207|0920|0040||||||||||||||||||||| 
1722|1722-20211207100000|20211207|1000|0300||||||||||||||||||||| 
1722|1722-20211207130000|20211207|1300|0100||||||||||||||||||||| 
1722|1722-20211207140000|20211207|1400|0030||||||||||||||||||||| 
1722|1722-20211207143000|20211207|1430|0130||||||||||||||||||||| 
1722|1722-20211207160000|20211207|1600|0300||||||||||||||||||||| 
1722|1722-20211207190000|20211207|1900|0030||||||||||||||||||||| 
1722|1722-20211207193000|20211207|1930|0025||||||||||||||||||||| 
1722|1722-20211207195500|20211207|1955|0205||||||||||||||||||||| 
1722|1722-20211207220000|20211207|2200|0030||||||||||||||||||||| 
1722|1722-20211207223000|20211207|2230|0130||||||||||||||||||||| 
1722|1722-20211208000000|20211208|0000|0530||||||||||||||||||||| 
1722|1722-20211208053000|20211208|0530|0130||||||||||||||||||||| 
1722|1722-20211208070000|20211208|0700|0030||||||||||||||||||||| 
1722|1722-20211208073000|20211208|0730|0030||||||||||||||||||||| 
1722|1722-20211208080000|20211208|0800|0100||||||||||||||||||||| 
1722|1722-20211208090000|20211208|0900|0020||||||||||||||||||||| 
1722|1722-20211208092000|20211208|0920|0040||||||||||||||||||||| 
1722|1722-20211208100000|20211208|1000|0300||||||||||||||||||||| 
1722|1722-20211208130000|20211208|1300|0100||||||||||||||||||||| 
1722|1722-20211208140000|20211208|1400|0030||||||||||||||||||||| 
1722|1722-20211208143000|20211208|1430|0130||||||||||||||||||||| 
1722|1722-20211208160000|20211208|1600|0300||||||||||||||||||||| 
1722|1722-20211208190000|20211208|1900|0030||||||||||||||||||||| 
2202|2202-20211204150000|20211204|1500|0800||||||||||||||||||||| 
2202|2202-20211204230000|20211204|2300|0800||||||||||||||||||||| 
2202|2202-20211205070000|20211205|0700|0800||||||||||||||||||||| 
2202|2202-20211205150000|20211205|1500|0800||||||||||||||||||||| 
2202|2202-20211205230000|20211205|2300|0800||||||||||||||||||||| 
2202|2202-20211206070000|20211206|0700|0800||||||||||||||||||||| 
2202|2202-20211206150000|20211206|1500|0800||||||||||||||||||||| 
2202|2202-20211206230000|20211206|2300|0800||||||||||||||||||||| 
2202|2202-20211207070000|20211207|0700|0800||||||||||||||||||||| 
2202|2202-20211207150000|20211207|1500|0800||||||||||||||||||||| 
2202|2202-20211207230000|20211207|2300|0800||||||||||||||||||||| 
2202|2202-20211208070000|20211208|0700|0800||||||||||||||||||||| 
2202|2202-20211208150000|20211208|1500|0800||||||||||||||||||||| 
2202|2202-20211208230000|20211208|2300|0800||||||||||||||||||||| 
2202|2202-20211209070000|20211209|0700|0800||||||||||||||||||||| 
2202|2202-20211209150000|20211209|1500|0800||||||||||||||||||||| 
2202|2202-20211209230000|20211209|2300|0800||||||||||||||||||||| 
2202|2202-20211210070000|20211210|0700|0800||||||||||||||||||||| 
2202|2202-20211210150000|20211210|1500|0800||||||||||||||||||||| 
2202|2202-20211210230000|20211210|2300|0800||||||||||||||||||||| 
2202|2202-20211211070000|20211211|0700|0800||||||||||||||||||||| 
2202|2202-20211211150000|20211211|1500|0800||||||||||||||||||||| 
2202|2202-20211211230000|20211211|2300|0800||||||||||||||||||||| 
2202|2202-20211212070000|20211212|0700|0800||||||||||||||||||||| 
2202|2202-20211212150000|20211212|1500|0800||||||||||||||||||||| 
2202|2202-20211212230000|20211212|2300|0800||||||||||||||||||||| 
2202|2202-20211213070000|20211213|0700|0800||||||||||||||||||||| 
2202|2202-20211213150000|20211213|1500|0800||||||||||||||||||||| 
2202|2202-20211213230000|20211213|2300|0800||||||||||||||||||||| 
2202|2202-20211214070000|20211214|0700|0800||||||||||||||||||||| 
2202|2202-20211214150000|20211214|1500|0800||||||||||||||||||||| 
2202|2202-20211214230000|20211214|2300|0800||||||||||||||||||||| 
2202|2202-20211215070000|20211215|0700|0800||||||||||||||||||||| 
2202|2202-20211215150000|20211215|1500|0800||||||||||||||||||||| 
2202|2202-20211215230000|20211215|2300|0800||||||||||||||||||||| 
2202|2202-20211216070000|20211216|0700|0800||||||||||||||||||||| 
2202|2202-20211216150000|20211216|1500|0800||||||||||||||||||||| 
2202|2202-20211216230000|20211216|2300|0800||||||||||||||||||||| 
2202|2202-20211217070000|20211217|0700|0800||||||||||||||||||||| 
2202|2202-20211217150000|20211217|1500|0800||||||||||||||||||||| 
2202|2202-20211217230000|20211217|2300|0800||||||||||||||||||||| 
2202|2202-20211218070000|20211218|0700|0800||||||||||||||||||||| 
2202|2202-20211218150000|20211218|1500|0800||||||||||||||||||||| 
2202|2202-20211218230000|20211218|2300|0800||||||||||||||||||||| 
2202|2202-20211219070000|20211219|0700|0800||||||||||||||||||||| 
2202|2202-20211219150000|20211219|1500|0800||||||||||||||||||||| 
2202|2202-20211219230000|20211219|2300|0800||||||||||||||||||||| 
2202|2202-20211220070000|20211220|0700|0800||||||||||||||||||||| 
2202|2202-20211220150000|20211220|1500|0800||||||||||||||||||||| 
2202|2202-20211220230000|20211220|2300|0800||||||||||||||||||||| 
2202|2202-20211221070000|20211221|0700|0800||||||||||||||||||||| 
2202|2202-20211221150000|20211221|1500|0800||||||||||||||||||||| 
2202|2202-20211221230000|20211221|2300|0800||||||||||||||||||||| 
2202|2202-20211222070000|20211222|0700|0800||||||||||||||||||||| 
2202|2202-20211222150000|20211222|1500|0800||||||||||||||||||||| 
2202|2202-20211222230000|20211222|2300|0800||||||||||||||||||||| 
2202|2202-20211223070000|20211223|0700|0800||||||||||||||||||||| 
2202|2202-20211223150000|20211223|1500|0800||||||||||||||||||||| 
2202|2202-20211223230000|20211223|2300|0800||||||||||||||||||||| 
2202|2202-20211224070000|20211224|0700|0800||||||||||||||||||||| 
2202|2202-20211224150000|20211224|1500|0800||||||||||||||||||||| 
2202|2202-20211224230000|20211224|2300|0800||||||||||||||||||||| 
2202|2202-20211225070000|20211225|0700|0800||||||||||||||||||||| 
2202|2202-20211225150000|20211225|1500|0800||||||||||||||||||||| 
2202|2202-20211225230000|20211225|2300|0800||||||||||||||||||||| 
2202|2202-20211226070000|20211226|0700|0800||||||||||||||||||||| 
2202|2202-20211226150000|20211226|1500|0800||||||||||||||||||||| 
2202|2202-20211226230000|20211226|2300|0800||||||||||||||||||||| 
2202|2202-20211227070000|20211227|0700|0800||||||||||||||||||||| 
2202|2202-20211227150000|20211227|1500|0800||||||||||||||||||||| 
591|591-20211205140000|20211205|1400|0100||||||||||||||||||||| 
591|591-20211205150000|20211205|1500|0300||||||||||||||||||||| 
591|591-20211205180000|20211205|1800|0045||||||||||||||||||||| 
591|591-20211205184500|20211205|1845|0045||||||||||||||||||||| 
591|591-20211205193000|20211205|1930|0200||||||||||||||||||||| 
591|591-20211205213000|20211205|2130|0030||||||||||||||||||||| 
591|591-20211205220000|20211205|2200|0100||||||||||||||||||||| 
591|591-20211205230000|20211205|2300|0100||||||||||||||||||||| 
591|591-20211206000000|20211206|0000|0105||||||||||||||||||||| 
591|591-20211206010500|20211206|0105|0255||||||||||||||||||||| 
591|591-20211206040000|20211206|0400|0100||||||||||||||||||||| 
591|591-20211206050000|20211206|0500|0100||||||||||||||||||||| 
591|591-20211206060000|20211206|0600|0400||||||||||||||||||||| 
591|591-20211206100000|20211206|1000|0300||||||||||||||||||||| 
591|591-20211206130000|20211206|1300|0100||||||||||||||||||||| 
591|591-20211206140000|20211206|1400|0100||||||||||||||||||||| 
591|591-20211206150000|20211206|1500|0100||||||||||||||||||||| 
591|591-20211206160000|20211206|1600|0130||||||||||||||||||||| 
591|591-20211206173000|20211206|1730|0030||||||||||||||||||||| 
591|591-20211206180000|20211206|1800|0100||||||||||||||||||||| 
591|591-20211206190000|20211206|1900|0100||||||||||||||||||||| 
591|591-20211206200000|20211206|2000|0230||||||||||||||||||||| 
591|591-20211206223000|20211206|2230|0030||||||||||||||||||||| 
591|591-20211206230000|20211206|2300|0030||||||||||||||||||||| 
591|591-20211206233000|20211206|2330|0030||||||||||||||||||||| 
591|591-20211207000000|20211207|0000|0130||||||||||||||||||||| 
591|591-20211207013000|20211207|0130|0200||||||||||||||||||||| 
591|591-20211207033000|20211207|0330|0130||||||||||||||||||||| 
591|591-20211207050000|20211207|0500|0100||||||||||||||||||||| 
591|591-20211207060000|20211207|0600|0400||||||||||||||||||||| 
591|591-20211207100000|20211207|1000|0300||||||||||||||||||||| 
591|591-20211207130000|20211207|1300|0100||||||||||||||||||||| 
591|591-20211207140000|20211207|1400|0100||||||||||||||||||||| 
591|591-20211207150000|20211207|1500|0100||||||||||||||||||||| 
591|591-20211207160000|20211207|1600|0130||||||||||||||||||||| 
591|591-20211207173000|20211207|1730|0030||||||||||||||||||||| 
591|591-20211207180000|20211207|1800|0100||||||||||||||||||||| 
591|591-20211207190000|20211207|1900|0100||||||||||||||||||||| 
591|591-20211207200000|20211207|2000|0230||||||||||||||||||||| 
591|591-20211207223000|20211207|2230|0030||||||||||||||||||||| 
591|591-20211207230000|20211207|2300|0030||||||||||||||||||||| 
591|591-20211207233000|20211207|2330|0100||||||||||||||||||||| 
591|591-20211208003000|20211208|0030|0100||||||||||||||||||||| 
591|591-20211208013000|20211208|0130|0200||||||||||||||||||||| 
591|591-20211208033000|20211208|0330|0130||||||||||||||||||||| 
591|591-20211208050000|20211208|0500|0100||||||||||||||||||||| 
591|591-20211208060000|20211208|0600|0400||||||||||||||||||||| 
591|591-20211208100000|20211208|1000|0300||||||||||||||||||||| 
591|591-20211208130000|20211208|1300|0100||||||||||||||||||||| 
591|591-20211208140000|20211208|1400|0100||||||||||||||||||||| 
591|591-20211208150000|20211208|1500|0100||||||||||||||||||||| 
591|591-20211208160000|20211208|1600|0130||||||||||||||||||||| 
591|591-20211208173000|20211208|1730|0030||||||||||||||||||||| 
591|591-20211208180000|20211208|1800|0100||||||||||||||||||||| 
591|591-20211208190000|20211208|1900|0100||||||||||||||||||||| 
591|591-20211208200000|20211208|2000|0145||||||||||||||||||||| 
591|591-20211208214500|20211208|2145|0045||||||||||||||||||||| 
591|591-20211208223000|20211208|2230|0030||||||||||||||||||||| 
591|591-20211208230000|20211208|2300|0030||||||||||||||||||||| 
591|591-20211208233000|20211208|2330|0100||||||||||||||||||||| 
591|591-20211209003000|20211209|0030|0100||||||||||||||||||||| 
591|591-20211209013000|20211209|0130|0130||||||||||||||||||||| 
